e2_to_e1,calc_B,calc_C,calc_D,calc_E,calc_F
-0.16080402010050254,111.5476325323737,139.35031309305072,117.0700936340109,128.1462678192376,107.65742278906531
-0.14572864321608048,111.5476325323737,139.56018352099056,116.60225576104071,129.39122542524,108.10611149704528
-0.1306532663316584,111.5476325323737,139.7504993893653,116.12195268738485,130.6210697810148,108.53609648167627
-0.11557788944723635,111.5476325323737,139.92093123823355,115.62994630918325,131.8350482772301,108.94781373352693
-0.10050251256281405,111.5476325323737,140.0711810800545,115.12699079151614,133.0324282619613,109.34171487234447
-0.085427135678392,111.5476325323737,140.2009838868186,114.61383024421819,134.21249965044697,109.71826463077169
-0.07035175879396993,111.5476325323737,140.31010893088754,114.09119660941123,135.37457746095683,110.07793843722088
-0.055276381909547874,111.5476325323737,140.3983609662141,113.5598077612612,136.5180042560926,110.42122010956803
-0.0402010050251258,111.5476325323737,140.46558123800935,113.02036581606863,137.64215246940614,110.74859966901198
-0.025125628140703512,111.5476325323737,140.51164831051398,112.4735556486813,138.74642659807031,111.06057128123554
-0.01005025125628145,111.5476325323737,140.5364787042999,111.92004360938401,139.83026524347426,111.35763132993986
0.005025125628140614,111.5476325323737,140.54002733644302,111.36047643386948,140.893142983017,111.64027662591438
0.0201005025125629,111.5476325323737,140.52228775893755,110.79548033761704,141.93457205802235,111.90900275307047
0.035175879396984744,111.5476325323737,140.48329219283553,110.22566028499335,142.95410386456882,112.16430255131233
0.050251256281407024,111.5476325323737,140.4231113577504,109.65159942262069,143.9513302360858,112.40666473474684
0.06532663316582887,111.5476325323737,140.34185409852543,109.07385866601925,144.92588450877875,112.63657264254749
0.08040201005025116,111.5476325323737,140.23966681300033,108.49297642819405,145.87744236327168,112.85450311877473
0.09547738693467345,111.5476325323737,140.11673268686886,107.90946847868837,146.80572243825202,113.06092551661571
0.11055276381909529,111.5476325323737,139.97327074357824,107.32382792163604,147.71048671432877,113.25630082182695
0.12562814070351758,111.5476325323737,139.80953471904243,106.73652528149589,148.59154066873103,113.44108088963004
0.14070351758793942,111.5476325323737,139.62581177259247,106.1480086854205,149.4487332038301,113.6157077889174
0.1557788944723617,111.5476325323737,139.42242104705113,105.5587041315774,150.28195635473602,113.78061324735351
0.170854271356784,111.5476325323737,139.199712092069,104.96901583318501,151.0911447833513,113.93621819079378
0.18592964824120584,111.5476325323737,138.95806316588278,104.37932662853099,151.87627506823873,114.08293237037935
0.2010050251256281,111.5476325323737,138.69787943144476,103.78999844779042,152.63736480143922,114.22115407068392
0.21608040201004997,111.5476325323737,138.41959106341776,103.2013728280416,153.37447150494276,114.35126989237774
0.23115577889447225,111.5476325323737,138.12365128283784,102.61377146847641,154.08769138085424,114.47365460302393
0.24623115577889454,111.5476325323737,137.81053433631806,102.02749681840736,154.77715791038736,114.58867104981931
0.2613065326633164,111.5476325323737,137.48073343651575,101.44283269127844,155.44304031766853,114.6966701283299
0.27638190954773867,111.5476325323737,137.134758680224,100.86004489848058,156.08554191492829,114.79799080153693
0.2914572864321605,111.5476325323737,136.77313495989495,100.27938189735215,156.70489834601028,114.89296016380045
0.3065326633165828,111.5476325323737,136.3963998836777,99.70107544830209,157.3013757452464,114.98189354464989
0.3216080402010051,111.5476325323737,136.00510171817874,99.1253412765264,157.87526882863966,115.06509464762611
0.33668341708542693,111.5476325323737,135.59979736715616,98.55237973429479,158.42689893398898,115.14285571971625
0.3517587939698492,111.5476325323737,135.18105039825565,97.9823764602593,158.95661202608957,115.2154577472396
0.36683417085427106,111.5476325323737,134.7494291287233,97.41550303268245,159.46477668248409,115.28317067435535
0.38190954773869334,111.5476325323737,134.30550477979983,96.85191761389487,159.95178207443502,115.34625364066876
0.39698492462311563,111.5476325323737,133.84984970824505,96.29176558367617,160.41803595686656,115.40495523470736
0.41206030150753753,111.5476325323737,133.38303572217413,95.73518015960194,160.86396268000902,115.45951376032393
0.42713567839195976,111.5476325323737,132.90563248713684,95.1822830027216,161.29000123438968,115.5101575133531
0.44221105527638155,111.5476325323737,132.41820602714387,94.6331848072229,161.69660333967818,115.55710506610635
0.4572864321608039,111.5476325323737,131.92131732416877,94.08798587300197,162.08423158673,115.60056555753256
0.4723618090452262,111.5476325323737,131.41552101853125,93.54677666029554,162.45335764099843,115.64073898709901
0.487437185929648,111.5476325323737,130.90136421151527,93.00963832574237,162.8044605143218,115.67781651065947
0.5025125628140703,111.5476325323737,130.37938537060282,92.47664323943074,163.1380249109553,115.71198073677513
0.5175879396984921,111.5476325323737,129.85011333680757,91.94785548265429,163.4545396526145,115.74340602213519
0.5326633165829144,111.5476325323737,129.31406643279263,91.42333132624537,163.75449618624995,115.77225876489365
0.5477386934673367,111.5476325323737,128.77175166973691,90.90311968948241,164.03838717727794,115.79869769489342
0.5628140703517586,111.5476325323737,128.22366405028976,90.38726257967866,164.30670519006975,115.82287415988975
0.5778894472361809,111.5476325323737,127.67028596441574,89.87579551265489,164.5599414566464,115.84493240701498
0.5929648241206027,111.5476325323737,127.11208667447879,89.36874791437903,164.79858473374634,115.86500985884314
0.608040201005025,111.5476325323737,126.54952188554488,88.86614350412466,165.02312024773315,115.88323738351934
0.6231155778894473,111.5476325323737,125.98303339659121,88.36800065955632,165.23402872618246,115.89973955851355
0.6381909547738691,111.5476325323737,125.41304882809028,87.87433276419618,165.4317855144407,115.91463492764572
0.6532663316582914,111.5476325323737,124.83998142128411,87.38514853776452,165.61685977496984,115.9280362511047
0.6683417085427132,111.5476325323737,124.26422990437592,86.90045234991418,165.7897137668935,115.9400507482523
0.6834170854271356,111.5476325323737,123.68617842082772,86.42024451790226,165.95080220281912,115.95078033306484
0.6984924623115578,111.5476325323737,123.10619651496783,85.94452158875752,166.100571679743,115.96032184211757
0.7135678391959797,111.5476325323737,122.52463917016848,85.47327660651109,166.2394601806306,115.96876725506532
0.728643216080402,111.5476325323737,121.94184689494725,85.00649936506504,166.3678966431064,115.97620390761385
0.7437185929648238,111.5476325323737,121.35814585247084,84.54417664727212,166.48630059158054,115.9827146970115
0.7587939698492461,111.5476325323737,120.77384802909302,84.08629245079966,166.59508182907553,115.98837828012313
0.7738693467336684,111.5476325323737,120.18925143772957,83.63282820134297,166.69464018499175,115.99326926417417
0.7889447236180902,111.5476325323737,119.60464035206458,83.1837629537471,166.7853653150649,115.99745839027548
0.8040201005025124,111.5476325323737,119.0202855677836,82.73907358158407,166.86763654980717,116.00101270985905
0.8190954773869343,111.5476325323737,118.43644468724192,82.29873495572143,166.94182278779576,116.00399575417015
0.8341708542713566,111.5476325323737,117.85336242419164,81.86272011240446,167.0082824302615,116.00646769697516
0.8492462311557789,111.5476325323737,117.27127092541251,81.43100041135901,167.06736335353992,116.00848551065467
0.8643216080402008,111.5476325323737,116.69039010630914,81.00354568440677,167.11940291607084,116.01010311585894
0.879396984924623,111.5476325323737,116.11092799775656,80.58032437506895,167.16472799677013,116.01137152491081
0.8944723618090453,111.5476325323737,115.53308110168788,80.16130366961691,167.20365506173925,116.01233897914408
0.9095477386934673,111.5476325323737,114.95703475312646,79.74644962001186,167.2364902564327,116.01305108036901
0.9246231155778895,111.5476325323737,114.38296348656577,79.3357272591582,167.26352952055598,116.01355091665849
0.9396984924623113,111.5476325323737,113.81103140479264,78.92910070887868,167.28505872312488,116.01387918264831
0.9547738693467336,111.5476325323737,113.24139254843452,78.52653328100168,167.3013538152751,116.0140742945452
0.969849246231156,111.5476325323737,112.67419126468619,78.12798757193472,167.3126809985667,116.01417250003372
0.9849246231155777,111.5476325323737,112.10956257383678,77.73342555108142,167.31929690668102,116.01420798327226
1.0,111.5476325323737,111.54763253237385,77.34280864344306,167.3214487985608,116.01421296516459
